,Biomass,Propane,Heat
0,0.0,0.0,0.0
1,415.4156728694417,0.0,323.1933934924257
2,452.2425097673683,0.0,351.84467259901254
3,487.5816612521851,0.0,379.3385324542
4,524.4522332025091,0.0,408.02383743155207
5,558.4234091555645,0.0,434.45341232302917
6,588.0484522250803,0.0,457.50169583111244
7,617.7204532136461,0.0,480.5865126002167
8,646.8244325429047,0.0,503.22940851837984
9,675.3180074583565,0.0,525.3974098026014
10,703.4945377393389,0.0,547.3187503612056
11,730.0715168090732,0.0,567.9956400774589
12,755.0697193627651,0.0,587.4442416642313
13,779.5198502440303,0.0,606.4664434898556
14,803.4298071530723,0.0,625.0683899650902
15,825.804216749577,0.0,642.4756806311709
16,846.7351889598597,0.0,658.7599770107709
17,864.100748536944,0.0,672.2703823617425
18,877.9031790478695,0.0,683.0086732992424
19,890.3959069767254,0.0,692.7280156278924
20,901.7266247264174,0.0,701.5433140371528
21,916.707933329638,0.0,713.1987721304583
22,935.5821003864253,0.0,727.8828741006389
23,953.8324208423306,0.0,742.0816234153333
24,971.4743418012265,0.0,755.8070379213542
25,984.1012352845972,0.0,765.6307610514167
26,991.6081842485719,0.0,771.471167345389
27,998.3911095245644,0.0,776.7482832101111
28,1004.8647473185072,0.0,781.7847734137986
29,1011.9566982162863,0.0,787.3023112122708
30,1020.0804303248091,0.0,793.6225747927015
31,1020.4047287090027,0.0,793.8748789356041
32,1168.5706475773172,0.0,909.1479638151528
33,1150.7703591278919,0.0,895.2993394014999
34,1151.7373246560803,0.0,896.0516385824304
35,1128.574289546335,0.0,878.0307972670486
36,1089.6455022818388,0.0,847.7442007752707
37,1054.9340090245641,0.0,820.738659021111
38,1024.1030416589633,0.0,796.7521664106736
39,998.1125798629052,0.0,776.5315871333403
40,971.0214542682804,0.0,755.4546914207222
41,942.0102597183928,0.0,732.8839820609096
42,906.3258916961493,0.0,705.1215437396041
43,881.7951691884836,0.0,686.0366416286403
44,868.4705633989163,0.0,675.6700983243569
45,855.1954275791667,0.0,665.3420426565917
46,841.0197941265317,0.0,654.3133998304417
47,832.5839612812946,0.0,647.7503218768472
48,831.2870062451292,0.0,646.7412908587105
49,838.7771264371395,0.0,652.5686043680945
50,843.9613628820686,0.0,656.6019403222493
51,834.9941248528081,0.0,649.6254291354848
52,800.1518268712903,0.0,622.5181213058638
53,776.5770210917373,0.0,604.1769224093716
54,749.4259244758068,0.0,583.0533692421777
55,746.3454060311686,0.0,580.6567258922493
56,764.2896891095018,0.0,594.6173781271924
57,768.8292461939543,0.0,598.1491535388965
58,752.9862424952192,0.0,585.8232966612806
59,785.7708183957993,0.0,611.3296967119319
60,874.8182824553663,0.0,680.608623750275
61,988.6920084478095,0.0,769.2023825723958
62,1077.6730633011462,0.0,838.4296432482917
63,1100.2952416852684,0.0,856.0296980311389
64,1114.1049459409007,0.0,866.7736479420208
65,1123.220556575416,0.0,873.8655930156735
66,1164.8006649486483,0.0,906.2149173300485
67,1012.7952757166524,0.0,787.9547245075556
68,1023.5839769787113,0.0,796.3483340894375
69,1037.1789822094402,0.0,806.9252481589446
70,1043.3804641128518,0.0,811.7500010797987
71,1047.7156296115932,0.0,815.1227598378194
72,1051.0334787761533,0.0,817.7040464878472
73,1050.2986071613645,0.0,817.1323163715416
74,1045.5737426377018,0.0,813.456371772132
75,1040.1649379134533,0.0,809.2483216966667
76,1034.1696967707621,0.0,804.5840240876529
77,1031.401002744644,0.0,802.4299801353332
78,1031.9859799896903,0.0,802.8850924319792
79,1032.3275716100934,0.0,803.1508507126528
80,1032.465923233005,0.0,803.2584882752778
81,1033.55648071742,0.0,804.1069419981528
82,1035.6274588217204,0.0,805.7181629632986
83,1037.5598770246359,0.0,807.2215843251666
84,1039.3670179360627,0.0,808.6275399542568
85,1043.2786786637837,0.0,811.6708120004237
86,1049.344709481764,0.0,816.3901839768124
87,1055.3809359658846,0.0,821.0863681814583
